SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Fireplace,Garage,Floors,Windows,PreviousSalePrice,IsLuxury,HouseColor_Green,HouseColor_Red,HouseColor_White,HouseColor_Yellow,Price
1423.0,2.335779639,2,593.15,29.1,4.5,28.45,30.42,99.72,1.02,4.04,1.44,3.26,0,1,1,10,251180.3684,1,False,False,True,False,334532.0755
914.83,1.194182581,2,381.4,23.56,7.78,51.27,13.35,99.13,1.51,4.19,6.83,7.61,0,0,1,17,107399.2609,0,True,False,False,False,157692.2378
905.48,2.464367698,4,435.61,26.15,8.11,16.32,20.94,99.9,2.14,5.94,6.45,6.95,0,0,1,6,253264.2098,1,False,False,False,True,316027.3456
707.14,2.5238271,4,424.38,0.62,8.07,7.86,1.78,93.56,1.55,4.71,6.01,7.83,0,0,1,15,473817.8514,1,False,False,False,False,401829.2799
586.69,1.0,4,317.88,27.13,9.97,96.16,15.46,83.23,1.62,7.22,6.54,3.76,0,1,1,16,313056.0119,1,False,True,False,False,209402.4015
1496.13,3.009158001,4,533.45,7.99,5.82,13.48,18.91,94.21,2.8,6.72,7.73,8.55,0,1,1,7,504701.4498,0,False,True,False,False,343291.7696
907.67,1.491771879,3,188.41,19.17,8.54,35.33,22.88,96.6,1.59,6.64,9.01,4.82,0,1,1,8,332738.0215,0,False,False,False,True,216370.6087
909.57,1.705259481,3,695.96,9.5,8.84,108.59,38.79,99.46,1.64,5.69,5.56,7.48,0,1,1,12,251982.2197,0,False,False,False,True,203289.7325
1427.51,1.449288417,3,295.74,35.98,6.21,78.2,13.86,94.38,1.59,4.98,6.72,4.0,1,0,1,13,211587.3843,1,False,True,False,False,298444.3614
1366.27,1.296475459,3,43.72,46.69,5.89,28.66,17.51,94.01,2.12,4.3,4.26,4.78,0,1,1,9,418035.8591,1,True,False,False,False,365322.3062
1336.58,1.472491479,1,938.65,48.3,5.45,75.04,5.11,96.15,2.19,5.13,5.71,4.1,0,0,1,7,21625.84674,0,False,False,True,False,118339.1469
1496.53,1.0,5,249.92,17.41,6.9,12.95,28.46,87.78,1.73,5.63,5.41,4.13,0,0,1,17,456520.3289,1,False,False,True,False,403001.0933
550.0,1.0,3,498.66,23.66,7.17,41.49,24.84,86.71,1.51,1.65,9.59,5.76,1,1,1,29,18482.40328,0,False,True,False,False,106858.1898
1118.63,3.159659641,3,438.45,38.71,10.0,16.9,7.88,99.9,1.02,5.33,2.94,2.0,0,0,1,11,468900.6086,1,False,False,False,False,543564.0333
663.49,2.213933244,2,455.37,16.97,5.15,66.77,27.23,98.3,0.81,4.37,2.67,7.8,1,1,1,14,113184.446,0,True,False,False,False,150480.8039
717.49,3.602810998,3,487.61,21.91,5.26,132.58,1.29,92.9,1.11,4.92,8.96,8.32,1,1,1,12,232720.4924,0,True,False,False,False,341137.3523
1849.91,2.508526501,3,778.43,11.23,9.21,18.19,12.1,99.9,2.02,10.0,7.66,6.15,1,0,1,11,788161.5212,1,True,False,False,False,746628.1996
842.88,3.152530991,3,448.5,4.54,5.31,127.47,18.28,91.26,1.65,2.66,4.84,4.53,0,0,2,6,139140.3468,0,False,True,False,False,204136.2372
916.98,3.159317182,3,304.61,41.97,8.37,10.82,18.31,96.88,1.45,7.51,7.38,6.81,0,0,1,17,274846.088,1,False,False,True,False,366993.5218
1487.0,3.288006066,3,889.76,11.54,7.57,14.55,40.79,85.75,1.82,9.47,7.96,5.67,0,0,2,39,495941.6492,1,False,True,False,False,287025.2124
1647.17,2.425216305,2,543.04,1.55,6.23,16.23,0.32,88.27,0.63,6.23,0.54,3.85,0,0,1,13,379575.9032,1,False,False,True,False,533047.0772
935.51,1.895103414,3,308.27,43.09,6.35,67.99,45.69,95.75,1.75,5.55,6.2,5.68,0,1,1,18,207388.443,0,False,False,False,False,275840.3174
1061.65,3.470261807,5,1117.28,18.35,7.18,27.83,11.15,87.93,1.77,3.9,2.66,2.2,0,1,1,8,583822.5581,1,False,True,False,False,463281.4699
1078.54,2.194071901,4,674.21,35.41,9.75,17.15,3.12,96.55,1.28,6.11,6.77,4.27,0,1,1,7,363037.3985,0,False,False,False,False,280964.1246
1545.84,1.213010243,2,118.04,49.36,3.05,70.08,32.22,97.09,2.66,3.78,7.99,7.21,0,0,1,10,152616.2263,0,False,True,False,False,238860.0183
1381.99,3.099340104,4,401.84,58.52,5.05,18.78,19.93,88.59,1.96,6.6,6.39,10.0,1,0,2,19,469822.4241,1,False,False,False,False,449874.4741
2203.77,3.478018275,3,537.82,17.2,7.45,76.93,30.1,90.96,1.23,8.95,6.12,8.53,0,1,1,15,561083.7763,1,False,False,True,False,644478.1921
1550.36,3.563099021,4,5.86,38.6,7.86,40.34,16.6,97.44,0.76,8.64,10.0,9.21,1,0,1,17,781473.8337,1,False,False,False,True,769797.5161
1045.86,1.286067889,3,97.21,18.79,8.62,34.43,5.28,94.31,1.78,4.53,4.45,6.96,0,0,1,4,110946.5279,0,False,False,False,False,173399.3359
954.8,1.106619675,1,637.42,5.65,6.79,60.92,17.89,99.21,2.34,4.8,3.89,1.51,0,1,1,18,28918.83409,1,False,False,False,True,118652.161
1768.98,1.186842402,2,599.24,38.64,5.76,50.39,20.5,90.62,0.78,3.95,2.67,5.14,0,1,1,6,442338.5568,0,False,False,False,True,264995.9968
735.26,1.0,3,418.56,49.61,5.12,59.51,23.78,99.16,1.37,4.1,0.67,5.88,0,1,1,7,145479.2199,0,False,False,False,True,230932.7864
1397.88,1.0,2,316.94,29.82,7.45,123.89,19.81,92.95,1.4,6.67,4.32,7.04,1,0,1,15,252869.7888,1,False,False,False,False,323996.8858
1812.59,2.44672782,2,641.93,52.88,7.22,139.03,28.98,99.67,1.41,6.86,5.57,6.5,0,0,1,20,346251.7547,1,True,False,False,False,543193.7648
1454.39,3.498933636,3,25.06,22.2,7.65,78.07,24.44,93.67,2.11,2.88,0.26,2.22,0,1,1,16,319578.57,1,True,False,False,False,496358.2834
594.62,2.977797213,2,253.14,45.63,6.23,57.87,37.07,91.47,0.43,6.92,2.79,5.43,0,1,2,40,467036.089,1,False,False,True,False,372714.9939
591.05,1.903719894,1,609.33,24.52,5.58,58.93,34.44,98.53,1.26,4.86,5.07,7.08,1,1,1,20,73689.14401,0,False,False,False,True,176540.0897
1524.55,1.174475552,3,72.35,74.57,5.15,26.92,23.95,94.68,1.04,6.16,4.95,6.09,0,1,1,17,517890.7253,0,False,True,False,False,245883.7511
1318.78,1.724062752,3,230.0,16.96,5.52,47.21,25.24,99.01,1.54,3.48,9.88,5.18,0,0,1,19,327152.4868,1,False,False,False,True,315110.2214
911.89,2.303284757,2,227.28,32.68,5.61,63.38,26.16,87.6,0.69,3.49,5.72,5.02,0,0,1,12,230357.3468,1,False,False,False,True,321483.2509
888.96,1.564265028,5,638.0,1.9,6.99,49.55,16.76,99.42,2.08,5.97,10.0,10.0,1,1,1,10,376093.7211,1,False,False,False,True,327448.2674
806.32,2.393869424,3,213.07,15.42,7.84,23.42,29.33,99.9,1.82,4.08,4.56,6.92,1,1,2,29,195682.1267,1,False,True,False,False,189464.8595
607.23,2.751643512,4,468.05,52.82,6.96,21.4,5.78,93.91,1.66,2.53,6.57,10.0,0,1,1,13,273394.1754,1,False,False,False,False,313865.4735
614.91,1.757373742,2,782.71,63.76,7.68,22.15,15.01,99.9,1.88,3.92,4.27,5.82,0,0,2,28,142189.9214,0,False,False,False,False,208725.8216
1093.65,2.876342608,3,428.73,50.52,8.35,14.1,11.85,90.65,0.18,8.8,10.0,7.3,0,0,1,16,344243.0143,1,True,False,False,False,372258.5187
760.31,1.0,2,458.1,38.12,6.05,44.96,41.36,95.92,2.27,1.91,4.55,4.46,0,0,1,13,7520.380337,0,True,False,False,False,109353.449
1128.51,3.701784289,1,684.79,16.78,8.95,69.74,34.95,97.2,0.87,2.93,2.78,5.78,1,0,1,19,157437.5473,1,True,False,False,False,307326.7045
859.83,2.876735753,3,708.09,21.88,7.67,23.49,11.97,91.77,0.68,5.14,5.06,4.41,0,0,1,16,279680.2035,1,True,False,False,False,323380.2074
1434.43,4.318858654,2,370.18,20.76,5.13,66.2,1.09,93.39,1.1,6.35,5.3,7.47,0,0,1,12,381954.5133,1,False,False,False,True,527756.2985
1556.62,1.807103625,3,906.76,68.38,6.48,116.44,2.25,77.89,1.98,5.11,5.27,4.67,1,0,1,18,462599.2165,1,False,False,False,False,364840.3267
960.58,1.0,1,272.94,21.26,4.81,84.02,18.42,94.85,0.49,0.58,1.8,2.14,0,0,1,14,205277.1084,0,True,False,False,False,237962.8901
550.0,2.027882387,2,489.29,20.3,7.12,21.14,6.84,99.04,1.65,4.43,6.99,4.9,0,0,1,16,107897.3555,0,False,False,False,True,152833.1358
1425.25,1.932159794,4,591.26,18.81,8.96,1.74,1.35,99.42,1.27,6.62,6.94,5.7,1,0,1,18,426634.0984,1,False,False,True,False,278722.1254
785.06,1.450224529,1,165.5,51.01,5.64,46.28,18.88,87.1,1.55,4.97,6.21,8.42,0,0,2,19,30300.22859,1,False,False,False,False,115615.3203
1239.85,3.216056701,2,47.58,28.45,5.41,33.02,33.92,95.04,1.27,4.68,4.41,5.0,0,0,1,12,561533.7278,1,True,False,False,False,505005.466
806.38,1.192640201,3,833.94,15.79,3.63,93.14,37.27,89.26,1.33,3.31,5.88,3.69,1,1,1,13,169236.9098,0,True,False,False,False,136734.5207
1129.54,1.0,4,571.13,3.09,7.55,38.96,0.72,97.92,1.67,4.07,3.9,5.2,1,0,1,20,188813.1975,0,True,False,False,False,182011.2419
1423.6,3.119619297,3,269.11,35.1,10.0,52.0,15.42,96.44,0.94,7.67,0.43,3.45,1,0,1,27,444886.4922,1,False,False,True,False,369157.1951
1571.87,1.637110812,3,791.44,26.56,5.37,61.04,37.91,98.53,1.44,6.14,1.8,5.33,0,1,3,33,404894.0609,1,False,False,False,True,320096.7017
1693.37,3.067137114,3,627.71,15.14,7.21,52.19,14.5,87.49,1.47,3.57,7.08,8.82,0,0,1,5,579742.7608,1,False,False,False,True,568904.4179
998.35,1.218721708,2,633.07,6.78,6.32,57.18,32.4,89.86,0.88,5.52,5.76,7.42,0,0,1,3,235314.3907,1,False,False,True,False,334305.8683
1281.26,1.072052331,3,463.2,21.46,7.14,140.63,21.84,91.81,1.07,4.07,6.71,3.78,0,0,1,16,254371.6369,0,False,False,False,False,230534.1487
987.04,1.0,3,504.71,20.03,2.95,2.97,25.88,98.37,1.63,2.16,5.13,7.64,0,1,1,7,111914.3067,0,False,False,True,False,163368.2428
1535.24,2.613466539,3,228.08,8.32,9.35,32.6,0.31,99.9,1.49,6.01,9.3,5.54,0,1,1,12,454404.9824,1,False,False,False,False,436083.1742
1865.6,4.15925944,3,840.77,45.47,7.82,10.43,14.07,93.69,0.91,6.84,9.86,9.19,0,0,1,6,855936.0936,0,False,False,False,False,329310.4682
1923.32,3.278186737,3,664.17,13.18,5.55,69.27,10.15,87.97,1.82,7.6,7.72,5.52,0,0,1,16,793453.0142,0,False,True,False,False,506890.4558
1605.13,3.841594816,3,218.65,31.79,7.9,71.25,28.81,92.98,1.66,6.64,7.29,2.42,0,0,1,6,760811.0036,1,True,False,False,False,505841.4163
1346.45,3.497067551,3,512.67,30.96,6.58,1.58,29.52,89.67,1.4,6.38,2.8,2.86,0,1,1,6,545052.0702,1,False,True,False,False,523759.2625
1343.93,1.082210054,4,235.42,41.03,5.21,84.48,32.86,96.14,2.28,3.22,9.57,7.46,0,1,1,20,304777.2819,1,False,False,False,False,332145.3784
581.23,1.0,3,763.99,17.23,8.6,59.57,29.59,93.95,2.14,1.01,4.9,5.52,0,0,1,13,39236.37427,0,False,True,False,False,112204.4099
550.0,1.0,2,362.85,22.98,3.62,86.2,22.53,92.35,1.37,2.36,6.6,4.85,0,1,2,16,71190.4955,0,True,False,False,False,179974.6589
1196.2,1.064175982,4,136.35,31.07,10.0,15.11,11.92,99.9,1.62,7.95,6.02,5.88,1,0,1,6,308736.1876,1,True,False,False,False,366259.8287
1277.53,1.0,4,826.49,17.07,6.58,40.09,28.51,90.0,1.66,3.91,5.18,5.18,0,0,1,7,335992.2879,1,False,False,True,False,385316.8073
2027.42,3.263161801,3,659.36,16.38,8.42,11.6,20.56,94.64,1.84,6.99,2.96,6.51,1,1,1,11,553698.2179,1,True,False,False,False,620643.526
914.76,1.609690893,1,172.7,32.48,4.64,56.63,33.56,92.93,1.95,5.22,5.47,6.4,1,0,2,21,85558.51129,0,False,False,False,False,140831.8237
1487.75,1.96997702,3,298.14,52.23,5.25,21.73,19.61,99.9,1.57,4.6,5.94,3.65,0,0,1,5,412664.6238,1,False,False,False,False,382986.1356
1433.84,3.665175518,4,96.84,27.17,8.15,48.04,2.3,86.1,0.79,6.9,10.0,6.76,0,0,1,21,513025.8891,1,True,False,False,False,792692.2739
939.61,1.061996769,4,419.2,10.14,8.7,62.77,2.35,82.76,0.46,3.24,3.05,6.72,0,0,1,9,299673.1726,1,False,False,False,True,410697.6667
550.0,1.614249279,3,21.78,53.89,5.09,36.83,26.37,86.5,1.11,4.34,1.85,0.59,1,0,1,11,92027.62242,0,True,False,False,False,182212.9644
1472.52,3.94831851,2,416.25,44.74,5.96,80.42,26.52,91.75,2.11,7.2,8.86,5.48,0,0,2,26,375594.8275,1,False,False,True,False,428612.4647
1376.09,2.190206818,5,301.07,24.4,7.3,43.79,23.46,99.9,1.97,7.01,8.49,6.73,1,1,1,19,428499.5365,1,False,True,False,False,451761.6713
1717.65,3.469669949,3,431.28,0.06,10.0,9.17,1.88,96.79,1.34,6.05,7.0,5.21,1,0,1,5,383036.1863,1,True,False,False,False,333690.06
550.0,2.369668483,3,710.71,54.04,4.13,67.76,6.4,92.64,1.58,5.83,5.31,7.18,0,0,1,6,231804.6345,1,False,False,True,False,347849.6113
987.0,3.556596677,4,538.63,27.97,10.0,5.77,8.94,94.58,0.71,8.09,10.0,7.27,0,0,1,14,448147.8504,1,False,True,False,False,669964.7707
1608.72,2.126134164,4,375.62,29.47,7.88,60.0,33.66,86.35,1.65,4.95,9.11,6.3,0,0,2,28,473425.3601,1,False,False,False,True,293386.9158
550.0,1.365407805,4,313.24,37.74,5.35,46.04,28.38,91.3,1.94,7.47,9.96,7.53,0,0,1,21,206921.6618,0,True,False,False,False,278513.7448
550.0,1.771851553,3,1039.36,0.52,8.29,8.14,7.87,96.92,1.87,5.69,8.28,5.35,1,0,1,18,69320.97968,0,False,True,False,False,162099.2676
1229.6,3.026930576,4,669.56,48.59,6.79,70.98,10.22,99.9,0.48,7.42,9.26,7.07,1,0,1,21,286337.2223,1,True,False,False,False,422554.5828
550.0,2.987709527,2,61.99,19.9,4.08,49.1,44.28,93.29,1.83,0.67,1.18,2.92,0,0,1,18,35257.12084,0,False,False,True,False,112697.6057
550.0,3.318284837,4,720.95,35.34,10.0,45.91,10.92,99.9,1.15,8.28,6.1,6.06,0,0,1,9,286119.1079,0,False,False,False,True,269500.4758
1573.68,2.86077953,2,603.98,37.57,8.39,25.43,1.03,92.26,1.85,5.11,9.21,3.54,0,0,1,22,334717.6026,1,False,False,False,False,423815.248
2838.63,1.444327588,3,271.55,9.6,9.54,110.92,22.13,99.9,0.46,8.13,10.0,7.77,0,1,1,16,725629.5569,1,False,True,False,False,462043.3268
550.0,1.626162621,5,761.44,34.19,7.8,3.49,11.6,96.87,1.71,2.76,5.4,5.2,0,1,1,8,278035.4558,1,False,False,False,True,314438.3722
1349.44,1.630809265,4,357.31,34.13,9.4,97.88,32.14,86.33,1.04,3.95,2.78,3.02,0,0,2,6,443857.3626,1,False,False,True,False,550909.8705
635.61,2.544596118,3,474.76,29.0,6.98,2.56,1.2,97.15,1.92,4.24,2.81,3.08,0,0,1,22,122478.748,0,True,False,False,False,230091.0023
1168.53,1.704767672,2,723.13,46.7,5.65,59.15,16.33,99.9,1.18,1.96,1.9,4.43,1,0,1,2,130076.8798,0,True,False,False,False,260289.4025
550.0,3.206384749,3,1080.29,28.46,5.88,59.29,19.83,91.14,1.38,5.04,8.56,5.38,0,0,1,6,219430.4552,1,False,False,False,True,244580.9873
550.0,3.23470237,2,133.69,30.57,6.25,51.7,26.0,89.26,1.91,6.52,7.78,5.0,1,1,1,8,189963.5234,1,False,False,False,True,303812.3481
834.38,4.889519181,3,1248.14,29.08,7.19,61.38,23.95,86.77,1.4,7.24,6.66,4.6,1,0,1,12,523045.5219,0,False,False,False,False,264808.5711
1417.85,1.733996503,5,138.31,41.78,8.69,57.76,23.05,99.9,0.66,8.74,8.18,7.39,0,0,1,11,544342.8273,1,True,False,False,False,620761.0913
976.75,2.323556012,4,768.59,19.68,3.24,24.61,29.75,99.9,2.02,5.49,1.42,4.44,1,0,1,10,363396.1268,1,False,False,False,False,358905.9131
1714.11,1.895955694,5,155.15,20.35,9.25,4.5,18.4,97.37,1.24,7.45,8.05,8.63,0,1,1,20,701629.0006,1,True,False,False,False,562999.5872
550.0,2.308625151,3,143.24,27.82,5.65,47.5,30.97,90.53,1.19,4.58,1.87,1.79,0,1,1,13,172892.5003,0,False,False,False,False,186211.2944
611.64,2.409814069,2,583.16,25.03,9.22,44.69,15.21,94.28,1.05,3.5,7.4,4.77,0,1,1,16,25882.86881,0,False,False,False,False,102580.7852
1427.16,3.151038282,3,158.07,14.57,10.0,50.85,9.89,91.81,1.81,8.77,3.56,3.73,0,1,1,14,430257.3889,0,False,False,False,True,277255.8684
1368.0,3.13882798,5,398.5,5.35,5.94,35.91,7.37,89.11,1.6,5.86,6.17,9.85,1,0,1,18,564757.5048,1,False,False,False,False,413490.4371
1435.02,1.117874516,2,820.63,49.85,4.33,43.35,0.23,95.63,2.37,5.22,2.33,6.57,0,1,1,14,149189.4196,0,False,False,False,True,252873.0692
601.22,1.001345831,2,217.01,45.49,2.1,74.43,3.32,91.92,1.64,2.64,5.05,5.9,0,1,1,14,4989.729608,0,False,False,False,True,118599.8402
602.62,1.846221545,3,660.76,33.84,6.38,142.63,24.74,96.55,1.64,7.35,1.77,4.96,0,0,1,18,94634.57747,0,False,True,False,False,137469.2588
1021.92,3.410582914,2,397.07,55.42,7.18,17.54,21.88,95.0,1.43,5.32,4.87,5.95,0,0,1,19,300125.2625,1,False,False,True,False,421953.7341
1689.64,3.5324845,2,417.65,14.38,8.21,79.72,33.86,99.77,0.77,6.98,7.91,6.17,1,0,1,14,364517.3556,1,False,False,False,True,352118.863
691.0,3.008613706,3,653.22,39.24,7.01,149.56,14.62,93.87,0.78,4.79,9.92,5.5,0,0,2,25,477110.2431,1,False,False,False,False,440770.9667
1345.36,3.324001909,4,218.21,14.77,10.0,69.46,14.17,99.9,1.44,8.11,5.82,3.66,1,1,1,10,858616.1747,1,False,False,True,False,722695.5967
1187.21,2.373100763,3,566.0,20.93,4.91,65.64,1.53,90.14,1.61,4.74,7.73,6.88,1,0,1,23,277111.1081,0,True,False,False,False,225821.6334
1239.22,1.12446624,4,704.29,15.15,7.22,38.71,14.52,96.98,2.57,6.45,2.95,4.09,0,0,2,27,389338.7871,0,False,False,True,False,244689.5845
856.95,1.949941737,3,382.5,25.33,9.07,26.41,29.51,93.75,2.6,8.27,8.22,6.96,0,0,1,10,153369.3663,0,False,False,False,True,233957.5616
628.62,1.28916747,2,149.27,39.59,8.4,43.09,12.47,87.0,2.03,1.62,6.32,5.66,0,0,1,21,29182.23155,0,False,False,False,False,135155.6964
746.7,1.736844856,3,910.72,21.98,5.54,100.02,37.64,88.75,1.73,3.33,3.43,5.58,1,0,1,5,112942.5734,0,True,False,False,False,162039.485
832.15,2.66667281,2,582.44,34.82,5.04,50.42,6.5,91.72,1.38,3.88,5.92,5.09,0,0,1,14,144102.8131,0,True,False,False,False,207562.4052
863.02,2.008446441,3,105.48,77.15,6.28,46.46,37.37,95.26,1.86,4.08,5.28,5.68,0,0,1,10,304209.7172,1,False,False,False,False,358474.0473
705.09,1.174726728,2,50.75,43.91,6.93,9.54,19.27,93.73,1.72,6.24,4.65,4.38,0,0,1,4,217782.099,0,False,True,False,False,264831.5196
1092.77,1.0,3,447.63,35.32,5.26,48.44,25.16,91.3,1.86,5.65,9.12,3.77,0,0,1,2,159487.0615,0,False,False,False,False,251505.5591
1120.54,2.551644162,4,556.24,27.84,9.72,35.65,15.37,94.9,1.51,6.66,4.42,8.1,0,1,1,6,607833.9882,1,True,False,False,False,489889.2199
550.0,1.0,2,566.09,74.91,3.87,22.48,8.67,97.82,0.83,0.81,4.58,4.0,0,0,1,12,183064.0568,1,False,True,False,False,291636.1534
695.01,1.0,1,550.96,36.13,1.34,83.62,33.67,94.64,1.71,5.67,9.1,5.24,0,1,1,18,79031.0125,0,False,False,False,False,137343.7992
1295.0,1.0,2,369.44,42.76,5.88,1.49,40.38,93.77,0.73,6.16,4.4,5.71,0,0,1,18,259833.0117,1,False,False,True,False,312374.5689
2080.79,2.726898475,3,670.35,5.92,10.0,41.65,52.51,99.14,1.25,7.75,9.4,8.59,0,0,1,17,724354.0835,0,True,False,False,False,738479.0872
1773.43,1.0,3,668.06,10.13,7.86,62.14,0.51,99.9,1.23,5.54,4.27,5.3,0,1,1,18,300420.9694,0,False,True,False,False,244605.9014
550.0,1.259251883,3,420.78,41.66,2.8,128.4,50.45,89.11,1.77,0.82,0.84,3.27,0,1,2,26,22636.84356,0,False,False,True,False,104773.5017
1238.69,1.0,2,1112.74,17.08,9.97,48.1,9.79,97.92,1.71,6.95,0.4,8.12,1,0,1,7,82104.41899,0,False,True,False,False,180250.0277
988.51,1.653452693,2,733.98,54.64,9.67,9.28,13.04,99.9,1.48,4.71,3.7,4.89,0,0,1,22,186110.2906,0,True,False,False,False,241756.4496
974.67,1.324311079,4,396.72,37.66,10.0,3.81,40.37,93.59,1.57,3.54,3.85,1.25,0,0,1,17,284048.4528,1,True,False,False,False,326625.5843
579.63,2.712549139,1,995.91,31.44,4.99,52.48,37.85,85.22,0.83,2.5,4.71,6.89,0,0,1,1,71083.97929,0,False,False,True,False,164510.3087
550.0,1.554193107,3,770.54,90.25,6.44,33.25,41.85,93.46,1.21,4.24,7.62,5.55,1,0,2,29,116431.2807,0,False,False,True,False,154684.3011
905.51,2.333317047,3,161.12,18.08,7.27,32.65,32.18,98.5,1.98,4.0,5.61,6.36,0,1,1,7,249746.74,1,False,False,False,True,295280.7222
752.37,2.443595408,3,676.79,21.01,5.69,36.43,20.47,90.22,1.38,4.55,7.71,8.53,0,1,1,11,284072.9824,1,True,False,False,False,416237.8512
1225.45,1.585551462,3,163.7,38.08,8.85,41.6,8.96,89.77,1.05,5.14,9.96,6.56,1,0,2,23,372431.6975,1,False,False,False,True,327189.4572
1510.32,2.480108729,3,688.98,44.06,6.23,15.78,25.66,93.37,2.0,2.58,2.49,4.2,0,0,1,13,262037.5921,0,False,False,False,True,220116.8995
1597.54,2.996134084,3,690.35,37.72,10.0,19.33,12.2,88.55,1.87,7.41,6.26,7.55,1,0,1,18,508475.4492,1,False,False,False,False,504313.189
1297.12,1.0,4,186.98,46.14,8.32,55.41,1.1,96.32,1.06,4.76,9.08,9.77,1,0,1,22,300541.0971,0,False,False,False,False,379439.6595
1558.71,1.027073955,1,700.13,35.34,9.36,18.05,1.07,95.37,1.59,2.74,2.88,5.54,1,1,1,20,142714.2018,0,False,False,True,False,207393.2342
872.51,1.546485948,1,763.07,50.3,5.26,57.23,20.9,96.13,1.92,2.15,4.51,6.42,1,0,1,16,25325.59878,0,False,False,False,True,122975.5391
1116.13,1.787935436,5,911.13,56.28,8.33,2.84,12.3,91.83,1.71,3.92,9.98,5.96,0,0,1,14,517182.2055,1,True,False,False,False,491275.8051
952.71,1.305258238,4,313.49,28.18,8.56,37.67,10.43,87.72,0.88,5.9,6.2,5.13,0,0,1,13,457628.1775,0,False,False,True,False,250630.2176
795.02,2.608899077,2,505.39,39.19,6.88,8.31,14.3,96.51,1.86,3.73,2.78,1.83,0,1,1,6,115584.9538,0,False,False,False,True,209281.8858
1937.42,1.458648745,2,569.13,28.92,7.22,40.53,10.55,89.85,1.45,7.26,4.76,6.44,0,0,2,29,261793.2825,1,True,False,False,False,314630.9598
864.12,1.834820682,3,306.02,51.99,4.42,34.27,21.52,91.31,1.63,6.06,5.04,4.29,0,1,1,14,266136.7494,1,False,True,False,False,333524.6641
1423.76,1.251325454,3,356.87,33.88,9.58,28.06,20.74,92.77,1.43,7.77,9.86,5.81,0,0,1,9,367131.3661,1,False,False,False,False,576780.8894
1016.18,3.75034995,2,784.06,37.43,3.45,41.03,2.22,97.25,1.53,2.92,5.7,9.21,0,0,1,11,215725.6655,1,False,False,True,False,362504.8069
811.2,2.772769587,3,396.22,49.6,6.12,39.27,29.12,94.42,1.55,5.09,3.06,6.07,0,1,1,25,215225.3031,0,False,True,False,False,301411.1411
1385.27,3.099923192,4,659.49,29.36,7.38,28.24,17.41,99.9,1.68,3.76,2.65,7.86,0,0,1,9,493769.4058,1,True,False,False,False,373346.7227
550.0,1.0,2,476.85,52.05,7.56,25.66,30.69,89.3,0.8,4.02,9.16,7.49,0,1,2,28,25490.11079,0,False,False,True,False,123607.752
1508.28,1.0,2,323.23,32.39,4.65,78.59,26.43,88.92,1.49,2.68,3.63,8.81,1,0,1,20,180885.3671,0,False,True,False,False,234312.0381
1457.32,1.455427405,3,742.46,45.73,4.9,9.24,36.09,98.31,1.46,4.03,0.8,1.89,0,0,1,8,236965.1233,0,False,False,True,False,209251.238
1003.05,1.774777664,3,823.62,4.05,8.6,46.51,0.21,98.88,1.95,5.51,4.98,4.91,1,0,1,12,171857.4185,0,False,False,True,False,201087.8037
550.0,1.263644159,1,517.99,75.14,4.85,122.36,38.89,96.73,1.88,2.6,8.7,7.29,1,0,1,12,215266.6129,1,True,False,False,False,225946.9245
702.41,3.918882667,3,819.36,48.76,9.12,29.51,16.33,99.9,2.41,6.42,10.0,8.97,1,0,2,11,205762.915,1,False,True,False,False,303217.004
550.0,1.748900641,4,834.41,35.69,4.19,14.31,9.29,99.9,1.42,4.12,4.94,4.69,0,0,1,10,243369.611,1,False,False,False,True,225922.8165
819.87,3.295530955,3,516.74,19.64,6.36,83.44,32.16,88.35,2.46,3.35,6.78,7.62,0,0,2,59,160952.2211,0,False,False,True,False,243095.2922
1016.55,3.648845919,4,858.46,12.71,10.0,39.27,37.92,99.58,1.06,6.74,3.79,6.99,0,0,1,23,356721.2944,1,False,False,False,True,485993.7025
550.0,3.069364801,5,852.7,42.0,7.13,30.05,6.89,95.44,1.51,6.85,9.27,6.82,0,0,1,17,222787.3257,1,False,False,True,False,293437.225
1688.17,1.174348657,4,946.4,34.22,6.19,48.83,20.73,93.69,1.17,4.95,10.0,8.51,0,0,1,17,530134.2578,1,False,True,False,False,349262.1615
684.72,1.271397969,4,783.95,49.92,7.01,14.47,14.25,88.53,0.87,4.64,3.95,10.0,1,1,1,22,461293.6931,1,False,True,False,False,429335.8056
1419.67,1.591528455,3,1358.46,11.88,3.61,33.99,42.9,90.29,2.02,4.66,4.38,5.24,1,0,1,4,225417.7012,1,False,False,True,False,374164.5101
1132.62,1.0,4,1216.87,41.11,6.47,104.55,34.0,96.14,1.63,5.53,5.6,9.37,0,1,1,20,212081.6219,0,False,True,False,False,231746.2944
1128.41,3.264974657,2,830.4,39.67,6.0,97.17,13.98,98.23,1.8,2.93,8.08,6.76,0,1,1,10,296387.4298,1,False,False,True,False,285859.5581
550.0,3.832878952,3,788.48,29.26,7.55,15.13,10.3,93.66,1.28,5.73,10.0,9.06,0,0,1,16,208118.5017,1,False,False,False,False,351656.8786
842.83,1.752909078,5,470.72,3.32,8.0,20.9,17.48,96.68,0.8,5.4,6.56,6.19,0,0,1,16,472427.3284,1,False,False,True,False,426660.6039
